split,event_id,dataset,sequence,spatial_radius_m,temporal_exclusion_frames,query_frame,reference_frame,spatial_distance_m,query_heading_deg,reference_heading_deg,heading_difference_deg,traversal_class
stress,3,KITTI_odometry,05,5.0,100,2572,1550,4.370089558290074,358.9976686796237,273.4525652859495,85.5451033936742,oblique
stress,3,KITTI_odometry,05,5.0,100,2572,1551,4.237114190014837,358.9976686796237,273.25008459985054,85.74758407977316,oblique
stress,3,KITTI_odometry,05,5.0,100,2572,1552,4.110034169995309,358.9976686796237,273.0395016663024,85.95816701332132,oblique
stress,3,KITTI_odometry,05,5.0,100,2572,1553,3.9954911438821816,358.9976686796237,272.82674913966946,86.17091953995424,oblique
stress,3,KITTI_odometry,05,5.0,100,2572,1554,3.8937850349828116,358.9976686796237,272.6288248064948,86.36884387312892,oblique
stress,3,KITTI_odometry,05,5.0,100,2572,1555,3.810119145629048,358.9976686796237,272.46145741527175,86.53621126435195,oblique
stress,3,KITTI_odometry,05,5.0,100,2572,1556,3.7504430642643993,358.9976686796237,272.35795289145284,86.63971578817086,oblique
stress,3,KITTI_odometry,05,5.0,100,2572,1557,3.7253402431890685,358.9976686796237,272.3718289932233,86.62583968640041,oblique
stress,3,KITTI_odometry,05,5.0,100,2572,1558,3.74586032013594,358.9976686796237,272.4230306231891,86.5746380564346,oblique
stress,3,KITTI_odometry,05,5.0,100,2572,1559,3.82186002007608,358.9976686796237,272.48398575014255,86.51368292948115,oblique
stress,3,KITTI_odometry,05,5.0,100,2572,1560,3.9563323381992364,358.9976686796237,272.5425352924115,86.45513338721219,oblique
stress,3,KITTI_odometry,05,5.0,100,2572,1561,4.147966571678702,358.9976686796237,272.61866694068544,86.37900173893826,oblique
stress,3,KITTI_odometry,05,5.0,100,2572,1562,4.39260353361465,358.9976686796237,272.72604729580956,86.27162138381414,oblique
stress,3,KITTI_odometry,05,5.0,100,2572,1563,4.696765526931903,358.9976686796237,272.7687616412848,86.22890703833889,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,793,4.875705340092662,358.86541121896477,290.29132759808806,68.5740836208767,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,794,4.669389476227716,358.86541121896477,291.94005990750156,66.9253513114632,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,795,4.509130175256746,358.86541121896477,293.57312768284396,65.2922835361208,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,796,4.37349315048706,358.86541121896477,295.382655715387,63.48275550357778,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,797,4.2701079355474105,358.86541121896477,297.24617268027094,61.61923853869382,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,798,4.213341035562628,358.86541121896477,299.15816088098194,59.70725033798283,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,799,4.199881771907877,358.86541121896477,301.1815593576172,57.68385186134759,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,800,4.210489735377696,358.86541121896477,303.3028916664663,55.562519552498486,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,801,4.2708557748540334,358.86541121896477,305.49462991404107,53.370781304923696,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,802,4.349249859955628,358.86541121896477,307.7616109642112,51.103800254753594,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,803,4.478264160128239,358.86541121896477,310.11577424840993,48.74963697055483,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,804,4.633806831932478,358.86541121896477,312.48764477783857,46.3777664411262,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,805,4.850538871719726,358.86541121896477,314.9256958241906,43.93971539477417,same_direction
stress,3,KITTI_odometry,05,5.0,100,2573,1541,4.997284534389197,358.86541121896477,274.8113577593222,84.05405345964255,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1542,4.8382241391259795,358.86541121896477,274.69644546273764,84.16896575622712,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1543,4.680651588409156,358.86541121896477,274.5754215534576,84.28998966550716,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1544,4.523915391295472,358.86541121896477,274.44289564082226,84.42251557814251,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1545,4.36980321904733,358.86541121896477,274.3005586839453,84.56485253501944,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1546,4.218092848444868,358.86541121896477,274.16444021405874,84.70097100490602,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1547,4.065661389963632,358.86541121896477,274.00425657387973,84.86115464508504,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1548,3.908173399480119,358.86541121896477,273.8253355470306,85.04007567193418,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1549,3.746848261994207,358.86541121896477,273.6403478018051,85.22506341715967,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1550,3.5797747222450984,358.86541121896477,273.4525652859495,85.41284593301526,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1551,3.4107327591525096,358.86541121896477,273.25008459985054,85.61532661911423,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1552,3.2454079184620306,358.86541121896477,273.0395016663024,85.82590955266238,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1553,3.0920180427035002,358.86541121896477,272.82674913966946,86.0386620792953,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1554,2.952431562665779,358.86541121896477,272.6288248064948,86.23658641246999,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1555,2.834674388144791,358.86541121896477,272.46145741527175,86.40395380369301,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1556,2.747668080464593,358.86541121896477,272.35795289145284,86.50745832751193,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1557,2.7068516091210126,358.86541121896477,272.3718289932233,86.49358222574148,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1558,2.727291054255848,358.86541121896477,272.4230306231891,86.44238059577566,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1559,2.8211230928849917,358.86541121896477,272.48398575014255,86.38142546882221,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1560,2.9902036814879445,358.86541121896477,272.5425352924115,86.32287592655325,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1561,3.2297438738898476,358.86541121896477,272.61866694068544,86.24674427827932,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1562,3.530110907153054,358.86541121896477,272.72604729580956,86.1393639231552,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1563,3.892552341590921,358.86541121896477,272.7687616412848,86.09664957767995,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1564,4.308528941764821,358.86541121896477,272.79423763471755,86.07117358424722,oblique
stress,3,KITTI_odometry,05,5.0,100,2573,1565,4.764320073715033,358.86541121896477,272.83598773599226,86.0294234829725,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,792,4.806520454828007,358.72215280539984,288.86786031766155,69.85429248773829,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,793,4.535578427775297,358.72215280539984,290.29132759808806,68.43082520731178,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,794,4.273737376812534,358.72215280539984,291.94005990750156,66.78209289789828,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,795,4.055970296299428,358.72215280539984,293.57312768284396,65.14902512255588,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,796,3.856504835839228,358.72215280539984,295.382655715387,63.339497090012856,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,797,3.688104979009671,358.72215280539984,297.24617268027094,61.4759801251289,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,798,3.5646001183898477,358.72215280539984,299.15816088098194,59.563991924417905,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,799,3.48627876575138,358.72215280539984,301.1815593576172,57.54059344778267,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,800,3.4386062691299637,358.72215280539984,303.3028916664663,55.419261138933564,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,801,3.4444762401794784,358.72215280539984,305.49462991404107,53.227522891358774,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,802,3.4766666885856274,358.72215280539984,307.7616109642112,50.96054184118867,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,803,3.5648347435492673,358.72215280539984,310.11577424840993,48.60637855698991,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,804,3.687897949858291,358.72215280539984,312.48764477783857,46.234508027561276,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,805,3.878967376656956,358.72215280539984,314.9256958241906,43.796456981209246,same_direction
stress,3,KITTI_odometry,05,5.0,100,2574,806,4.114650648344756,358.72215280539984,317.4064868823645,41.31566592303534,same_direction
stress,3,KITTI_odometry,05,5.0,100,2574,807,4.364428484880458,358.72215280539984,319.93849116727154,38.78366163812831,same_direction
stress,3,KITTI_odometry,05,5.0,100,2574,808,4.661132871620372,358.72215280539984,322.49282582323343,36.22932698216641,same_direction
stress,3,KITTI_odometry,05,5.0,100,2574,809,4.972755357164572,358.72215280539984,325.06030374289827,33.661849062501574,same_direction
stress,3,KITTI_odometry,05,5.0,100,2574,1539,4.952337658157001,358.72215280539984,275.0438102263431,83.67834257905673,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1540,4.768097740454524,358.72215280539984,274.9250354033573,83.79711740204255,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1541,4.586408974228487,358.72215280539984,274.8113577593222,83.91079504607762,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1542,4.407369954068851,358.72215280539984,274.69644546273764,84.0257073426622,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1543,4.228984353414462,358.72215280539984,274.5754215534576,84.14673125194224,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1544,4.050380959114956,358.72215280539984,274.44289564082226,84.27925716457759,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1545,3.8733482962284143,358.72215280539984,274.3005586839453,84.42159412145452,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1546,3.697639656808367,358.72215280539984,274.16444021405874,84.5577125913411,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1547,3.5197460453936102,358.72215280539984,274.00425657387973,84.71789623152011,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1548,3.3337020505079553,358.72215280539984,273.8253355470306,84.89681725836925,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1549,3.138645138817697,358.72215280539984,273.6403478018051,85.08180500359475,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1550,2.931562967868153,358.72215280539984,273.4525652859495,85.26958751945034,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1551,2.7160123494875728,358.72215280539984,273.25008459985054,85.4720682055493,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1552,2.497643712707035,358.72215280539984,273.0395016663024,85.68265113909746,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1553,2.285637075112526,358.72215280539984,272.82674913966946,85.89540366573038,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1554,2.0834757168241747,358.72215280539984,272.6288248064948,86.09332799890507,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1555,1.90378293819463,358.72215280539984,272.46145741527175,86.26069539012809,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1556,1.7624544580104586,358.72215280539984,272.35795289145284,86.364199913947,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1557,1.6884424995835543,358.72215280539984,272.3718289932233,86.35032381217655,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1558,1.709382851476209,358.72215280539984,272.4230306231891,86.29912218221074,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1559,1.841338664972834,358.72215280539984,272.48398575014255,86.23816705525729,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1560,2.076607318211362,358.72215280539984,272.5425352924115,86.17961751298833,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1561,2.3962038066775437,358.72215280539984,272.61866694068544,86.1034858647144,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1562,2.777794842028461,358.72215280539984,272.72604729580956,85.99610550959028,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1563,3.2148036825093884,358.72215280539984,272.7687616412848,85.95339116411503,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1564,3.6948574527789297,358.72215280539984,272.79423763471755,85.9279151706823,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1565,4.205000717569613,358.72215280539984,272.83598773599226,85.88616506940758,oblique
stress,3,KITTI_odometry,05,5.0,100,2574,1566,4.742346524561962,358.72215280539984,272.8193694824465,85.90278332295333,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,792,4.71457991587917,358.6173572623161,288.86786031766155,69.74949694465454,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,793,4.405234111122342,358.6173572623161,290.29132759808806,68.32602966422803,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,794,4.094374287715193,358.6173572623161,291.94005990750156,66.67729735481453,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,795,3.8220845469651894,358.6173572623161,293.57312768284396,65.04422957947213,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,796,3.55778285627071,358.6173572623161,295.382655715387,63.2347015469291,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,797,3.318352714679979,358.6173572623161,297.24617268027094,61.371184582045146,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,798,3.114831742770222,358.6173572623161,299.15816088098194,59.45919638133415,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,799,2.951480180354428,358.6173572623161,301.1815593576172,57.435797904698916,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,800,2.821712530514752,358.6173572623161,303.3028916664663,55.31446559584981,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,801,2.744216246982188,358.6173572623161,305.49462991404107,53.12272734827502,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,802,2.7019349498907266,358.6173572623161,307.7616109642112,50.85574629810492,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,803,2.7207932445145513,358.6173572623161,310.11577424840993,48.501583013906156,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,804,2.7874439027584095,358.6173572623161,312.48764477783857,46.12971248447752,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,805,2.9333525563806697,358.6173572623161,314.9256958241906,43.69166143812549,same_direction
stress,3,KITTI_odometry,05,5.0,100,2575,806,3.13667994063787,358.6173572623161,317.4064868823645,41.21087037995159,same_direction
stress,3,KITTI_odometry,05,5.0,100,2575,807,3.3646354543908616,358.6173572623161,319.93849116727154,38.678866095044555,same_direction
stress,3,KITTI_odometry,05,5.0,100,2575,808,3.6470537389163935,358.6173572623161,322.49282582323343,36.12453143908266,same_direction
stress,3,KITTI_odometry,05,5.0,100,2575,809,3.950252111476561,358.6173572623161,325.06030374289827,33.55705351941782,same_direction
stress,3,KITTI_odometry,05,5.0,100,2575,810,4.303214263791665,358.6173572623161,327.63351236909887,30.983844893217224,same_direction
stress,3,KITTI_odometry,05,5.0,100,2575,811,4.6656209289761215,358.6173572623161,330.17459667489817,28.442760587417922,same_direction
stress,3,KITTI_odometry,05,5.0,100,2575,1538,4.96057130105242,358.6173572623161,275.16226505812494,83.45509220419115,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1539,4.764747245074392,358.6173572623161,275.0438102263431,83.57354703597298,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1540,4.568723335812752,358.6173572623161,274.9250354033573,83.69232185895879,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1541,4.373644373227116,358.6173572623161,274.8113577593222,83.80599950299387,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1542,4.180304744507761,358.6173572623161,274.69644546273764,83.92091179957845,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1543,3.986967818226377,358.6173572623161,274.5754215534576,84.04193570885849,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1544,3.792552765508874,358.6173572623161,274.44289564082226,84.17446162149383,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1545,3.5987346001098786,358.6173572623161,274.3005586839453,84.31679857837076,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1546,3.4052222947960904,358.6173572623161,274.16444021405874,84.45291704825735,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1547,3.208243805990436,358.6173572623161,274.00425657387973,84.61310068843636,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1548,3.00018772909313,358.6173572623161,273.8253355470306,84.7920217152855,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1549,2.777386862232195,358.6173572623161,273.6403478018051,84.977009460511,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1550,2.53513228525929,358.6173572623161,273.4525652859495,85.16479197636659,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1551,2.2753344819522723,358.6173572623161,273.25008459985054,85.36727266246555,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1552,2.0010085326277363,358.6173572623161,273.0395016663024,85.5778555960137,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1553,1.718018127385445,358.6173572623161,272.82674913966946,85.79060812264663,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1554,1.425718454753257,358.6173572623161,272.6288248064948,85.98853245582131,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1555,1.1337311549044615,358.6173572623161,272.46145741527175,86.15589984704434,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1556,0.8598120462060231,358.6173572623161,272.35795289145284,86.25940437086325,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1557,0.6752017790290518,358.6173572623161,272.3718289932233,86.2455282690928,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1558,0.7015612054845863,358.6173572623161,272.4230306231891,86.19432663912698,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1559,0.9560117572498714,358.6173572623161,272.48398575014255,86.13337151217354,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1560,1.3343383512531615,358.6173572623161,272.5425352924115,86.07482196990458,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1561,1.776340281442717,358.6173572623161,272.61866694068544,85.99869032163065,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1562,2.253835825077767,358.6173572623161,272.72604729580956,85.89130996650653,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1563,2.76286282165148,358.6173572623161,272.7687616412848,85.84859562103128,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1564,3.2958005868535207,358.6173572623161,272.79423763471755,85.82311962759854,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1565,3.8462359512386897,358.6173572623161,272.83598773599226,85.78136952632383,oblique
stress,3,KITTI_odometry,05,5.0,100,2575,1566,4.4167069953494735,358.6173572623161,272.8193694824465,85.79798777986957,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,792,4.846100337841369,358.52508738101136,288.86786031766155,69.65722706334981,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,793,4.513535698879629,358.52508738101136,290.29132759808806,68.2337597829233,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,794,4.170435762802645,358.52508738101136,291.94005990750156,66.5850274735098,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,795,3.85921732975225,358.52508738101136,293.57312768284396,64.9519596981674,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,796,3.545260171394866,358.52508738101136,295.382655715387,63.14243166562437,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,797,3.2472637262854103,358.52508738101136,297.24617268027094,61.278914700740415,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,798,2.9698047942152703,358.52508738101136,299.15816088098194,59.36692650002942,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,799,2.718052493679988,358.52508738101136,301.1815593576172,57.343528023394185,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,800,2.49347318716063,358.52508738101136,303.3028916664663,55.22219571454508,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,801,2.3047495467785653,358.52508738101136,305.49462991404107,53.03045746697029,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,802,2.150854652833613,358.52508738101136,307.7616109642112,50.76347641680019,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,803,2.051137295336665,358.52508738101136,310.11577424840993,48.409313132601426,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,804,2.0115008821524336,358.52508738101136,312.48764477783857,46.03744260317279,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,805,2.065569585586505,358.52508738101136,314.9256958241906,43.59939155682076,same_direction
stress,3,KITTI_odometry,05,5.0,100,2576,806,2.2017336420704923,358.52508738101136,317.4064868823645,41.118600498646856,same_direction
stress,3,KITTI_odometry,05,5.0,100,2576,807,2.3854657157395915,358.52508738101136,319.93849116727154,38.586596213739824,same_direction
stress,3,KITTI_odometry,05,5.0,100,2576,808,2.6399502297901436,358.52508738101136,322.49282582323343,36.03226155777793,same_direction
stress,3,KITTI_odometry,05,5.0,100,2576,809,2.9275472005759395,358.52508738101136,325.06030374289827,33.46478363811309,same_direction
stress,3,KITTI_odometry,05,5.0,100,2576,810,3.272435625833613,358.52508738101136,327.63351236909887,30.891575011912494,same_direction
stress,3,KITTI_odometry,05,5.0,100,2576,811,3.6313417313749206,358.52508738101136,330.17459667489817,28.35049070611319,same_direction
stress,3,KITTI_odometry,05,5.0,100,2576,812,4.033081863508485,358.52508738101136,332.62261948849556,25.9024678925158,same_direction
stress,3,KITTI_odometry,05,5.0,100,2576,813,4.451339083357397,358.52508738101136,335.09687339464494,23.428213986366416,same_direction
stress,3,KITTI_odometry,05,5.0,100,2576,814,4.906765920307293,358.52508738101136,337.5121351847531,21.012952196258254,same_direction
stress,3,KITTI_odometry,05,5.0,100,2576,1538,4.994757998245248,358.52508738101136,275.16226505812494,83.36282232288642,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1539,4.796646048351806,358.52508738101136,275.0438102263431,83.48127715466825,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1540,4.597754882856417,358.52508738101136,274.9250354033573,83.60005197765406,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1541,4.398840978820528,358.52508738101136,274.8113577593222,83.71372962168914,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1542,4.201450949058443,358.52508738101136,274.69644546273764,83.82864191827372,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1543,4.004314300870103,358.52508738101136,274.5754215534576,83.94966582755376,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1544,3.806334343623008,358.52508738101136,274.44289564082226,84.0821917401891,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1545,3.6091087883864095,358.52508738101136,274.3005586839453,84.22452869706603,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1546,3.412496614230023,358.52508738101136,274.16444021405874,84.36064716695262,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1547,3.213028883779448,358.52508738101136,274.00425657387973,84.52083080713163,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1548,3.002519174456011,358.52508738101136,273.8253355470306,84.69975183398077,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1549,2.775425472900507,358.52508738101136,273.6403478018051,84.88473957920627,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1550,2.527036805685467,358.52508738101136,273.4525652859495,85.07252209506186,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1551,2.2591160342788923,358.52508738101136,273.25008459985054,85.27500278116082,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1552,1.9737577260454227,358.52508738101136,273.0395016663024,85.48558571470898,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1553,1.674732690431523,358.52508738101136,272.82674913966946,85.6983382413419,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1554,1.3601489242906417,358.52508738101136,272.6288248064948,85.89626257451658,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1555,1.0352273662225113,358.52508738101136,272.46145741527175,86.06362996573961,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1556,0.7053935518389768,358.52508738101136,272.35795289145284,86.16713448955852,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1557,0.43140488306114716,358.52508738101136,272.3718289932233,86.15325838778807,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1558,0.43288166017516577,358.52508738101136,272.4230306231891,86.10205675782225,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1559,0.7497832824390038,358.52508738101136,272.48398575014255,86.04110163086881,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1560,1.171814363497904,358.52508738101136,272.5425352924115,85.98255208859985,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1561,1.6411138359056643,358.52508738101136,272.61866694068544,85.90642044032592,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1562,2.1371615198971288,358.52508738101136,272.72604729580956,85.7990400852018,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1563,2.6562391632322955,358.52508738101136,272.7687616412848,85.75632573972655,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1564,3.193110574554065,358.52508738101136,272.79423763471755,85.73084974629381,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1565,3.7453806129385563,358.52508738101136,272.83598773599226,85.6890996450191,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1566,4.318233838937397,358.52508738101136,272.8193694824465,85.70571789856484,oblique
stress,3,KITTI_odometry,05,5.0,100,2576,1567,4.913666592691144,358.52508738101136,272.72783076972564,85.79725661128572,oblique
stress,3,KITTI_odometry,05,5.0,100,2577,793,4.858136201407431,358.4210287772253,290.29132759808806,68.12970117913721,oblique
