dataset,sequence,spatial_radius_m,temporal_exclusion_frames,query_frame,reference_frame,spatial_distance_m,query_heading_deg,reference_heading_deg,heading_difference_deg,traversal_class
KITTI_odometry,05,5.0,100,1296,533,3.002691261185561,226.83220349826414,325.5344425023367,98.70223900407254,oblique
KITTI_odometry,05,5.0,100,1296,534,2.8459114550526894,226.83220349826414,322.1601446540785,95.32794115581439,oblique
KITTI_odometry,05,5.0,100,1296,535,2.713553362290873,226.83220349826414,318.77344782273946,91.94124432447532,oblique
KITTI_odometry,05,5.0,100,1296,536,2.696898381474547,226.83220349826414,315.4142963006465,88.58209280238239,oblique
KITTI_odometry,05,5.0,100,1296,537,2.717653335140458,226.83220349826414,312.08716499370746,85.25496149544333,oblique
KITTI_odometry,05,5.0,100,1296,538,2.806107747396771,226.83220349826414,308.7441949945224,81.91199149625825,oblique
KITTI_odometry,05,5.0,100,1296,539,2.998824531378949,226.83220349826414,305.45838991965076,78.62618642138662,oblique
KITTI_odometry,05,5.0,100,1296,540,3.2100565618069825,226.83220349826414,302.2439659605065,75.41176246224236,oblique
KITTI_odometry,05,5.0,100,1296,541,3.4971837312328966,226.83220349826414,299.0414771614983,72.20927366323414,oblique
KITTI_odometry,05,5.0,100,1296,542,3.7754560254358926,226.83220349826414,295.8857582810042,69.05355478274006,oblique
KITTI_odometry,05,5.0,100,1296,543,4.1077281032220325,226.83220349826414,292.87694522882236,66.04474173055823,oblique
KITTI_odometry,05,5.0,100,1296,544,4.432301499221379,226.83220349826414,290.0646334479956,63.23242994973148,oblique
KITTI_odometry,05,5.0,100,1296,545,4.774895159058467,226.83220349826414,287.5029838919545,60.670780393690364,oblique
KITTI_odometry,05,5.0,100,1297,527,4.688471136735304,229.9048922023268,344.8385166091405,114.93362440681372,oblique
KITTI_odometry,05,5.0,100,1297,528,4.29428238475301,229.9048922023268,341.7237454725234,111.81885327019657,oblique
KITTI_odometry,05,5.0,100,1297,529,3.929533485033568,229.9048922023268,338.620020935055,108.71512873272818,oblique
KITTI_odometry,05,5.0,100,1297,530,3.5670508897407114,229.9048922023268,335.42473320825013,105.51984100592333,oblique
KITTI_odometry,05,5.0,100,1297,531,3.249904998611491,229.9048922023268,332.13512489761126,102.23023269528446,oblique
KITTI_odometry,05,5.0,100,1297,532,2.940841138177989,229.9048922023268,328.8412641276212,98.93637192529437,oblique
KITTI_odometry,05,5.0,100,1297,533,2.6679363860482295,229.9048922023268,325.5344425023367,95.62955030000987,oblique
KITTI_odometry,05,5.0,100,1297,534,2.475778188772185,229.9048922023268,322.1601446540785,92.25525245175172,oblique
KITTI_odometry,05,5.0,100,1297,535,2.311812816817155,229.9048922023268,318.77344782273946,88.86855562041265,oblique
KITTI_odometry,05,5.0,100,1297,536,2.2677239360204333,229.9048922023268,315.4142963006465,85.50940409831972,oblique
KITTI_odometry,05,5.0,100,1297,537,2.271744373823787,229.9048922023268,312.08716499370746,82.18227279138065,oblique
KITTI_odometry,05,5.0,100,1297,538,2.353525835847174,229.9048922023268,308.7441949945224,78.83930279219558,oblique
KITTI_odometry,05,5.0,100,1297,539,2.5478880077429102,229.9048922023268,305.45838991965076,75.55349771732395,oblique
KITTI_odometry,05,5.0,100,1297,540,2.765575997870976,229.9048922023268,302.2439659605065,72.3390737581797,oblique
KITTI_odometry,05,5.0,100,1297,541,3.060862518964227,229.9048922023268,299.0414771614983,69.13658495917147,oblique
KITTI_odometry,05,5.0,100,1297,542,3.3480799885904995,229.9048922023268,295.8857582810042,65.9808660786774,oblique
KITTI_odometry,05,5.0,100,1297,543,3.6885014870540664,229.9048922023268,292.87694522882236,62.97205302649556,oblique
KITTI_odometry,05,5.0,100,1297,544,4.020650953514874,229.9048922023268,290.0646334479956,60.15974124566881,oblique
KITTI_odometry,05,5.0,100,1297,545,4.3696204514808805,229.9048922023268,287.5029838919545,57.598091689627694,oblique
KITTI_odometry,05,5.0,100,1297,546,4.74664701131232,229.9048922023268,285.1932057093629,55.28831350703612,oblique
KITTI_odometry,05,5.0,100,1298,526,4.9445916656484314,232.93597645682647,347.83805310385793,114.90207664703146,oblique
KITTI_odometry,05,5.0,100,1298,527,4.539319346554062,232.93597645682647,344.8385166091405,111.90254015231406,oblique
KITTI_odometry,05,5.0,100,1298,528,4.13916293107676,232.93597645682647,341.7237454725234,108.78776901569691,oblique
KITTI_odometry,05,5.0,100,1298,529,3.761084410113661,232.93597645682647,338.620020935055,105.68404447822851,oblique
KITTI_odometry,05,5.0,100,1298,530,3.383785953632404,232.93597645682647,335.42473320825013,102.48875675142367,oblique
KITTI_odometry,05,5.0,100,1298,531,3.041884161173782,232.93597645682647,332.13512489761126,99.1991484407848,oblique
KITTI_odometry,05,5.0,100,1298,532,2.7055481459401136,232.93597645682647,328.8412641276212,95.9052876707947,oblique
KITTI_odometry,05,5.0,100,1298,533,2.398446282492073,232.93597645682647,325.5344425023367,92.59846604551021,oblique
KITTI_odometry,05,5.0,100,1298,534,2.1615219753682937,232.93597645682647,322.1601446540785,89.22416819725206,oblique
KITTI_odometry,05,5.0,100,1298,535,1.953832329039532,232.93597645682647,318.77344782273946,85.83747136591299,oblique
KITTI_odometry,05,5.0,100,1298,536,1.8666169666002674,232.93597645682647,315.4142963006465,82.47831984382006,oblique
KITTI_odometry,05,5.0,100,1298,537,1.840996895706239,232.93597645682647,312.08716499370746,79.151188536881,oblique
KITTI_odometry,05,5.0,100,1298,538,1.907527659039338,232.93597645682647,308.7441949945224,75.80821853769592,oblique
KITTI_odometry,05,5.0,100,1298,539,2.099545553209098,232.93597645682647,305.45838991965076,72.52241346282429,oblique
KITTI_odometry,05,5.0,100,1298,540,2.322430789065635,232.93597645682647,302.2439659605065,69.30798950368003,oblique
KITTI_odometry,05,5.0,100,1298,541,2.6255954086644833,232.93597645682647,299.0414771614983,66.10550070467181,oblique
KITTI_odometry,05,5.0,100,1298,542,2.9217378972112,232.93597645682647,295.8857582810042,62.949781824177734,oblique
KITTI_odometry,05,5.0,100,1298,543,3.2701237606549443,232.93597645682647,292.87694522882236,59.9409687719959,oblique
KITTI_odometry,05,5.0,100,1298,544,3.609583831967343,232.93597645682647,290.0646334479956,57.12865699116915,oblique
KITTI_odometry,05,5.0,100,1298,545,3.9645168230189114,232.93597645682647,287.5029838919545,54.56700743512803,oblique
KITTI_odometry,05,5.0,100,1298,546,4.346023849451376,232.93597645682647,285.1932057093629,52.25722925253646,oblique
KITTI_odometry,05,5.0,100,1298,547,4.716870874849127,232.93597645682647,283.16516460373293,50.229188146906466,oblique
KITTI_odometry,05,5.0,100,1299,526,4.856847933588191,235.9403773181461,347.83805310385793,111.89767578571184,oblique
KITTI_odometry,05,5.0,100,1299,527,4.451716219616871,235.9403773181461,344.8385166091405,108.89813929099444,oblique
KITTI_odometry,05,5.0,100,1299,528,4.049230724470997,235.9403773181461,341.7237454725234,105.78336815437729,oblique
KITTI_odometry,05,5.0,100,1299,529,3.660795220986825,235.9403773181461,338.620020935055,102.67964361690889,oblique
KITTI_odometry,05,5.0,100,1299,530,3.272205044003188,235.9403773181461,335.42473320825013,99.48435589010404,oblique
KITTI_odometry,05,5.0,100,1299,531,2.9072078425870895,235.9403773181461,332.13512489761126,96.19474757946517,oblique
KITTI_odometry,05,5.0,100,1299,532,2.5449267376488374,235.9403773181461,328.8412641276212,92.90088680947508,oblique
KITTI_odometry,05,5.0,100,1299,533,2.2020704121349057,235.9403773181461,325.5344425023367,89.59406518419058,oblique
KITTI_odometry,05,5.0,100,1299,534,1.9105269482527636,235.9403773181461,322.1601446540785,86.21976733593243,oblique
KITTI_odometry,05,5.0,100,1299,535,1.6433645974037565,235.9403773181461,318.77344782273946,82.83307050459337,oblique
KITTI_odometry,05,5.0,100,1299,536,1.4857405863743365,235.9403773181461,315.4142963006465,79.47391898250044,oblique
KITTI_odometry,05,5.0,100,1299,537,1.4043584300313023,235.9403773181461,312.08716499370746,76.14678767556137,oblique
KITTI_odometry,05,5.0,100,1299,538,1.4370580224890201,235.9403773181461,308.7441949945224,72.8038176763763,oblique
KITTI_odometry,05,5.0,100,1299,539,1.6189169836653325,235.9403773181461,305.45838991965076,69.51801260150467,oblique
KITTI_odometry,05,5.0,100,1299,540,1.8457388385142701,235.9403773181461,302.2439659605065,66.30358864236041,oblique
KITTI_odometry,05,5.0,100,1299,541,2.1575802789235907,235.9403773181461,299.0414771614983,63.10109984335219,oblique
KITTI_odometry,05,5.0,100,1299,542,2.4638461498235014,235.9403773181461,295.8857582810042,59.94538096285811,oblique
KITTI_odometry,05,5.0,100,1299,543,2.820911455540569,235.9403773181461,292.87694522882236,56.936567910676274,oblique
KITTI_odometry,05,5.0,100,1299,544,3.168147195128412,235.9403773181461,290.0646334479956,54.12425612984953,oblique
KITTI_odometry,05,5.0,100,1299,545,3.529130721580026,235.9403773181461,287.5029838919545,51.56260657380841,oblique
KITTI_odometry,05,5.0,100,1299,546,3.9148689032967785,235.9403773181461,285.1932057093629,49.25282839121684,oblique
KITTI_odometry,05,5.0,100,1299,547,4.289909164539496,235.9403773181461,283.16516460373293,47.22478728558684,oblique
KITTI_odometry,05,5.0,100,1299,548,4.683439355858049,235.9403773181461,281.34791982693224,45.40754250878615,oblique
KITTI_odometry,05,5.0,100,1300,526,4.846740339650973,238.97055739261887,347.83805310385793,108.86749571123906,oblique
KITTI_odometry,05,5.0,100,1300,527,4.445571397469627,238.97055739261887,344.8385166091405,105.86795921652165,oblique
KITTI_odometry,05,5.0,100,1300,528,4.045418708860683,238.97055739261887,341.7237454725234,102.7531880799045,oblique
KITTI_odometry,05,5.0,100,1300,529,3.6523809932700186,238.97055739261887,338.620020935055,99.64946354243611,oblique
KITTI_odometry,05,5.0,100,1300,530,3.259449830876369,238.97055739261887,335.42473320825013,96.45417581563126,oblique
KITTI_odometry,05,5.0,100,1300,531,2.879520190934586,238.97055739261887,332.13512489761126,93.16456750499239,oblique
KITTI_odometry,05,5.0,100,1300,532,2.5009453992440602,238.97055739261887,328.8412641276212,89.8707067350023,oblique
KITTI_odometry,05,5.0,100,1300,533,2.1328903511432644,238.97055739261887,325.5344425023367,86.5638851097178,oblique
KITTI_odometry,05,5.0,100,1300,534,1.7940823531822787,238.97055739261887,322.1601446540785,83.18958726145965,oblique
KITTI_odometry,05,5.0,100,1300,535,1.4696675440384614,238.97055739261887,318.77344782273946,79.80289043012058,oblique
KITTI_odometry,05,5.0,100,1300,536,1.2238279617658596,238.97055739261887,315.4142963006465,76.44373890802765,oblique
KITTI_odometry,05,5.0,100,1300,537,1.0547161182043219,238.97055739261887,312.08716499370746,73.11660760108859,oblique
KITTI_odometry,05,5.0,100,1300,538,1.0201414068647692,238.97055739261887,308.7441949945224,69.77363760190352,oblique
KITTI_odometry,05,5.0,100,1300,539,1.174743057012905,238.97055739261887,305.45838991965076,66.48783252703188,oblique
KITTI_odometry,05,5.0,100,1300,540,1.4012011026258788,238.97055739261887,302.2439659605065,63.27340856788763,oblique
KITTI_odometry,05,5.0,100,1300,541,1.7211050432788708,238.97055739261887,299.0414771614983,60.070919768879406,oblique
KITTI_odometry,05,5.0,100,1300,542,2.0373201319380385,238.97055739261887,295.8857582810042,56.91520088838533,oblique
KITTI_odometry,05,5.0,100,1300,543,2.40243597417287,238.97055739261887,292.87694522882236,53.90638783620349,oblique
KITTI_odometry,05,5.0,100,1300,544,2.7566430490725393,238.97055739261887,290.0646334479956,51.094076055376746,oblique
KITTI_odometry,05,5.0,100,1300,545,3.122700578025354,238.97055739261887,287.5029838919545,48.53242649933563,oblique
KITTI_odometry,05,5.0,100,1300,546,3.5116152181012112,238.97055739261887,285.1932057093629,46.222648316744056,oblique
KITTI_odometry,05,5.0,100,1300,547,3.889884117811203,238.97055739261887,283.16516460373293,44.19460721111406,same_direction
KITTI_odometry,05,5.0,100,1300,548,4.28593990275178,238.97055739261887,281.34791982693224,42.37736243431337,same_direction
KITTI_odometry,05,5.0,100,1300,549,4.688554622695559,238.97055739261887,279.8997204818009,40.929163089182026,same_direction
KITTI_odometry,05,5.0,100,1301,526,4.894389822030927,242.02373814099397,347.83805310385793,105.81431496286396,oblique
KITTI_odometry,05,5.0,100,1301,527,4.50154349084844,242.02373814099397,344.8385166091405,102.81477846814656,oblique
KITTI_odometry,05,5.0,100,1301,528,4.108736764505601,242.02373814099397,341.7237454725234,99.7000073315294,oblique
KITTI_odometry,05,5.0,100,1301,529,3.7166045969406034,242.02373814099397,338.620020935055,96.59628279406101,oblique
KITTI_odometry,05,5.0,100,1301,530,3.3262333727506137,242.02373814099397,335.42473320825013,93.40099506725616,oblique
KITTI_odometry,05,5.0,100,1301,531,2.9391974040543625,242.02373814099397,332.13512489761126,90.11138675661729,oblique
KITTI_odometry,05,5.0,100,1301,532,2.554563117247252,242.02373814099397,328.8412641276212,86.8175259866272,oblique
KITTI_odometry,05,5.0,100,1301,533,2.1741073846523746,242.02373814099397,325.5344425023367,83.5107043613427,oblique
KITTI_odometry,05,5.0,100,1301,534,1.8014893616116727,242.02373814099397,322.1601446540785,80.13640651308455,oblique
KITTI_odometry,05,5.0,100,1301,535,1.4351062748103427,242.02373814099397,318.77344782273946,76.74970968174549,oblique
KITTI_odometry,05,5.0,100,1301,536,1.098409545661344,242.02373814099397,315.4142963006465,73.39055815965256,oblique
KITTI_odometry,05,5.0,100,1301,537,0.8067153277333836,242.02373814099397,312.08716499370746,70.06342685271349,oblique
KITTI_odometry,05,5.0,100,1301,538,0.6271000717588874,242.02373814099397,308.7441949945224,66.72045685352842,oblique
KITTI_odometry,05,5.0,100,1301,539,0.7010989231199845,242.02373814099397,305.45838991965076,63.434651778656786,oblique
KITTI_odometry,05,5.0,100,1301,540,0.9215432708234467,242.02373814099397,302.2439659605065,60.22022781951253,oblique
KITTI_odometry,05,5.0,100,1301,541,1.253880712029644,242.02373814099397,299.0414771614983,57.01773902050431,oblique
KITTI_odometry,05,5.0,100,1301,542,1.5840768699782264,242.02373814099397,295.8857582810042,53.86202014001023,oblique
KITTI_odometry,05,5.0,100,1301,543,1.958847584678284,242.02373814099397,292.87694522882236,50.853207087828395,oblique
KITTI_odometry,05,5.0,100,1301,544,2.320821434320174,242.02373814099397,290.0646334479956,48.04089530700165,oblique
KITTI_odometry,05,5.0,100,1301,545,2.6918747612026634,242.02373814099397,287.5029838919545,45.47924575096053,oblique
KITTI_odometry,05,5.0,100,1301,546,3.0832718092960945,242.02373814099397,285.1932057093629,43.16946756836896,same_direction
KITTI_odometry,05,5.0,100,1301,547,3.4642983965010656,242.02373814099397,283.16516460373293,41.14142646273896,same_direction
KITTI_odometry,05,5.0,100,1301,548,3.862294584829068,242.02373814099397,281.34791982693224,39.32418168593827,same_direction
KITTI_odometry,05,5.0,100,1301,549,4.266235607652244,242.02373814099397,279.8997204818009,37.87598234080693,same_direction
KITTI_odometry,05,5.0,100,1301,550,4.6851577774926625,242.02373814099397,278.5526475404798,36.528909399485855,same_direction
KITTI_odometry,05,5.0,100,1302,527,4.6262198412959,245.0334926665773,344.8385166091405,99.80502394256322,oblique
KITTI_odometry,05,5.0,100,1302,528,4.244110999962169,245.0334926665773,341.7237454725234,96.69025280594607,oblique
KITTI_odometry,05,5.0,100,1302,529,3.8577359746358946,245.0334926665773,338.620020935055,93.58652826847768,oblique
KITTI_odometry,05,5.0,100,1302,530,3.4756328013758653,245.0334926665773,335.42473320825013,90.39124054167283,oblique
KITTI_odometry,05,5.0,100,1302,531,3.0899032476761854,245.0334926665773,332.13512489761126,87.10163223103396,oblique
KITTI_odometry,05,5.0,100,1302,532,2.709651435148062,245.0334926665773,328.8412641276212,83.80777146104387,oblique
KITTI_odometry,05,5.0,100,1302,533,2.33131727999428,245.0334926665773,325.5344425023367,80.50094983575937,oblique
KITTI_odometry,05,5.0,100,1302,534,1.9474349950640195,245.0334926665773,322.1601446540785,77.12665198750122,oblique
KITTI_odometry,05,5.0,100,1302,535,1.570946720929769,245.0334926665773,318.77344782273946,73.73995515616215,oblique
KITTI_odometry,05,5.0,100,1302,536,1.1904112440664971,245.0334926665773,315.4142963006465,70.38080363406922,oblique
KITTI_odometry,05,5.0,100,1302,537,0.8265587698403404,245.0334926665773,312.08716499370746,67.05367232713016,oblique
KITTI_odometry,05,5.0,100,1302,538,0.4832898095345992,245.0334926665773,308.7441949945224,63.710702327945086,oblique
KITTI_odometry,05,5.0,100,1302,539,0.29856945590599787,245.0334926665773,305.45838991965076,60.42489725307345,oblique
KITTI_odometry,05,5.0,100,1302,540,0.46848242229565684,245.0334926665773,302.2439659605065,57.2104732939292,oblique
KITTI_odometry,05,5.0,100,1302,541,0.8179462696290105,245.0334926665773,299.0414771614983,54.007984494920976,oblique
KITTI_odometry,05,5.0,100,1302,542,1.164383721116049,245.0334926665773,295.8857582810042,50.8522656144269,oblique
KITTI_odometry,05,5.0,100,1302,543,1.5474312650324782,245.0334926665773,292.87694522882236,47.84345256224506,oblique
KITTI_odometry,05,5.0,100,1302,544,1.9154795561425426,245.0334926665773,290.0646334479956,45.031140781418316,oblique
KITTI_odometry,05,5.0,100,1302,545,2.2895301111800217,245.0334926665773,287.5029838919545,42.4694912253772,same_direction
KITTI_odometry,05,5.0,100,1302,546,2.681386665514714,245.0334926665773,285.1932057093629,40.159713042785626,same_direction
KITTI_odometry,05,5.0,100,1302,547,3.0636267396665646,245.0334926665773,283.16516460373293,38.13167193715563,same_direction
KITTI_odometry,05,5.0,100,1302,548,3.4621715786483036,245.0334926665773,281.34791982693224,36.31442716035494,same_direction
KITTI_odometry,05,5.0,100,1302,549,3.8662406960767535,245.0334926665773,279.8997204818009,34.866227815223596,same_direction
KITTI_odometry,05,5.0,100,1302,550,4.2839978454709975,245.0334926665773,278.5526475404798,33.51915487390252,same_direction
KITTI_odometry,05,5.0,100,1302,551,4.710310857045433,245.0334926665773,277.403867546864,32.370374880286676,same_direction
KITTI_odometry,05,5.0,100,1303,527,4.820520245782596,248.0005133537756,344.8385166091405,96.83800325536492,oblique
KITTI_odometry,05,5.0,100,1303,528,4.452775583835313,248.0005133537756,341.7237454725234,93.72323211874777,oblique
KITTI_odometry,05,5.0,100,1303,529,4.076473751908626,248.0005133537756,338.620020935055,90.61950758127938,oblique
KITTI_odometry,05,5.0,100,1303,530,3.7075601262824947,248.0005133537756,335.42473320825013,87.42421985447453,oblique
KITTI_odometry,05,5.0,100,1303,531,3.3294703512720845,248.0005133537756,332.13512489761126,84.13461154383566,oblique
KITTI_odometry,05,5.0,100,1303,532,2.9611680465654056,248.0005133537756,328.8412641276212,80.84075077384557,oblique
KITTI_odometry,05,5.0,100,1303,533,2.5947768150652055,248.0005133537756,325.5344425023367,77.53392914856107,oblique
KITTI_odometry,05,5.0,100,1303,534,2.214772268202763,248.0005133537756,322.1601446540785,74.15963130030292,oblique
KITTI_odometry,05,5.0,100,1303,535,1.8491967174965471,248.0005133537756,318.77344782273946,70.77293446896385,oblique
KITTI_odometry,05,5.0,100,1303,536,1.4644938955147448,248.0005133537756,315.4142963006465,67.41378294687092,oblique
KITTI_odometry,05,5.0,100,1303,537,1.0991841065080874,248.0005133537756,312.08716499370746,64.08665163993186,oblique
KITTI_odometry,05,5.0,100,1303,538,0.7356898939090919,248.0005133537756,308.7441949945224,60.743681640746786,oblique
KITTI_odometry,05,5.0,100,1303,539,0.3545728980054516,248.0005133537756,305.45838991965076,57.457876565875154,oblique
KITTI_odometry,05,5.0,100,1303,540,0.04472359556209081,248.0005133537756,302.2439659605065,54.2434526067309,oblique
KITTI_odometry,05,5.0,100,1303,541,0.3854652254095185,248.0005133537756,299.0414771614983,51.040963807722676,oblique
KITTI_odometry,05,5.0,100,1303,542,0.7465127259464733,248.0005133537756,295.8857582810042,47.8852449272286,oblique
KITTI_odometry,05,5.0,100,1303,543,1.1298931365399143,248.0005133537756,292.87694522882236,44.87643187504676,same_direction
KITTI_odometry,05,5.0,100,1303,544,1.499178378312607,248.0005133537756,290.0646334479956,42.064120094220016,same_direction
KITTI_odometry,05,5.0,100,1303,545,1.8718184233520088,248.0005133537756,287.5029838919545,39.5024705381789,same_direction
KITTI_odometry,05,5.0,100,1303,546,2.2600517626815737,248.0005133537756,285.1932057093629,37.192692355587326,same_direction
KITTI_odometry,05,5.0,100,1303,547,2.640947303525758,248.0005133537756,283.16516460373293,35.16465124995733,same_direction
KITTI_odometry,05,5.0,100,1303,548,3.0378520997573375,248.0005133537756,281.34791982693224,33.34740647315664,same_direction
KITTI_odometry,05,5.0,100,1303,549,3.4402365877945136,248.0005133537756,279.8997204818009,31.899207128025296,same_direction
KITTI_odometry,05,5.0,100,1303,550,3.8550458778074375,248.0005133537756,278.5526475404798,30.552134186704222,same_direction
KITTI_odometry,05,5.0,100,1303,551,4.278784178946172,248.0005133537756,277.403867546864,29.403354193088376,same_direction
KITTI_odometry,05,5.0,100,1303,552,4.718119461183677,248.0005133537756,276.54267138039677,28.542158026621166,same_direction
